,Visib_miles,Humidity,Cloud,Feels_like_c,wind_north_direction,snow_or_not
3150,2.47,1.0,0.9610389610389609,89,yes,chance_of_snow
3151,2.47,1.0,0.9610389610389609,83,yes,chance_of_snow
3152,2.47,1.0,0.9610389610389609,89,yes,chance_of_snow
3153,2.47,1.0,0.948051948051948,95,yes,chance_of_snow
3154,2.47,1.0,0.9350649350649352,100,yes,chance_of_snow
3155,2.47,2.0,0.9350649350649352,97,no,chance_of_snow
3156,2.47,4.0,0.9350649350649352,95,no,chance_of_snow
3157,2.47,6.0,0.9350649350649352,92,yes,chance_of_snow
3158,2.47,6.0,0.9350649350649352,80,no,chance_of_snow
3159,2.47,6.0,0.9350649350649352,67,no,chance_of_snow
3160,2.47,6.0,0.948051948051948,54,yes,chance_of_snow
3161,2.47,6.0,0.9350649350649352,70,yes,chance_of_snow
3162,2.47,6.0,0.9350649350649352,85,no,chance_of_snow
3163,2.47,6.0,0.922077922077922,100,no,no_snow
3164,2.47,6.0,0.9090909090909092,75,no,no_snow
3165,2.47,6.0,0.8961038961038961,51,no,no_snow
3166,2.47,6.0,0.8831168831168832,26,no,no_snow
3167,2.47,6.0,0.8831168831168832,30,no,no_snow
3168,3.91,6.0,0.8831168831168832,35,no,no_snow
3169,3.91,6.0,0.8961038961038961,39,no,no_snow
3170,3.91,6.0,0.8961038961038961,59,no,no_snow
3171,3.91,6.0,0.8961038961038961,80,no,no_snow
3172,3.91,6.0,0.8961038961038961,100,yes,no_snow
3173,3.91,6.0,0.8961038961038961,100,yes,no_snow
3174,3.91,6.0,0.8961038961038961,100,yes,no_snow
3175,3.91,6.0,0.8961038961038961,100,yes,no_snow
3176,3.91,6.0,0.8961038961038961,91,yes,no_snow
3177,3.91,6.0,0.8961038961038961,82,yes,no_snow
3178,3.91,6.0,0.9090909090909092,72,yes,no_snow
3179,3.91,5.0,0.8701298701298701,73,yes,chance_of_snow
3180,3.91,4.0,0.8441558441558441,74,yes,chance_of_snow
3181,3.91,3.0,0.8181818181818181,74,yes,chance_of_snow
3182,3.91,2.0,0.7662337662337662,81,no,chance_of_snow
3183,3.91,1.0,0.7272727272727273,87,no,chance_of_snow
3184,3.91,1.0,0.6883116883116884,94,no,chance_of_snow
3185,3.91,1.0,0.6753246753246753,90,no,chance_of_snow
3186,3.91,2.0,0.6753246753246753,85,no,chance_of_snow
3187,3.91,3.0,0.6623376623376624,81,no,no_snow
3188,3.91,3.0,0.6883116883116884,81,no,chance_of_snow
3189,3.91,3.0,0.7012987012987013,81,no,chance_of_snow
3190,3.91,4.0,0.7272727272727273,82,no,chance_of_snow
3191,3.91,4.0,0.7792207792207793,63,no,chance_of_snow
3192,0.68,5.0,0.8311688311688312,44,no,chance_of_snow
3193,0.68,6.0,0.8701298701298701,26,no,no_snow
3194,0.68,5.0,0.8701298701298701,49,yes,chance_of_snow
3195,0.68,4.0,0.8701298701298701,73,yes,chance_of_snow
3196,0.68,3.0,0.8701298701298701,96,yes,chance_of_snow
3197,0.68,4.0,0.8701298701298701,97,yes,chance_of_snow
3198,0.68,5.0,0.8701298701298701,99,yes,chance_of_snow
3199,0.68,6.0,0.8701298701298701,100,yes,no_snow
3200,0.68,5.0,0.8701298701298701,100,yes,chance_of_snow
3201,0.68,4.0,0.8701298701298701,100,yes,chance_of_snow
3202,0.68,3.0,0.8831168831168832,100,yes,chance_of_snow
3203,0.68,3.0,0.8961038961038961,89,yes,chance_of_snow
3204,0.68,3.0,0.9090909090909092,78,yes,chance_of_snow
3205,0.68,3.0,0.9350649350649352,67,yes,chance_of_snow
3206,0.68,4.0,0.9350649350649352,63,yes,chance_of_snow
3207,0.68,5.0,0.9350649350649352,60,yes,chance_of_snow
3208,0.68,6.0,0.9350649350649352,56,yes,no_snow
3209,0.68,6.0,0.9350649350649352,62,yes,no_snow
3210,0.68,6.0,0.9350649350649352,69,no,no_snow
3211,0.68,6.0,0.9350649350649352,75,no,no_snow
3212,0.68,6.0,0.9350649350649352,83,no,no_snow
3213,0.68,6.0,0.922077922077922,92,no,no_snow
3214,0.68,6.0,0.922077922077922,100,no,no_snow
3215,0.68,5.0,0.9090909090909092,90,no,chance_of_snow
3216,0.43,4.0,0.9090909090909092,81,no,chance_of_snow
3217,0.43,4.0,0.8961038961038961,71,no,chance_of_snow
3218,0.43,3.0,0.9090909090909092,79,no,chance_of_snow
3219,0.43,2.0,0.9090909090909092,87,no,chance_of_snow
3220,0.43,1.0,0.922077922077922,95,no,chance_of_snow
3221,0.43,2.0,0.922077922077922,87,no,chance_of_snow
3222,0.43,4.0,0.9090909090909092,79,no,chance_of_snow
3223,0.43,6.0,0.8961038961038961,71,no,chance_of_snow
3224,0.43,6.0,0.9090909090909092,81,no,chance_of_snow
3225,0.43,6.0,0.9090909090909092,90,no,chance_of_snow
3226,0.43,6.0,0.9090909090909092,100,no,no_snow
3227,0.43,6.0,0.922077922077922,100,no,no_snow
3228,0.43,6.0,0.922077922077922,100,no,no_snow
3229,0.43,6.0,0.9350649350649352,100,no,no_snow
3230,0.43,4.0,0.9350649350649352,81,no,no_snow
3231,0.43,2.0,0.9350649350649352,63,no,no_snow
3232,0.43,1.0,0.9350649350649352,44,no,no_snow
3233,0.43,2.0,0.9090909090909092,49,no,no_snow
3234,0.43,4.0,0.8701298701298701,54,no,no_snow
3235,0.43,6.0,0.8311688311688312,58,no,no_snow
3236,0.43,6.0,0.8571428571428572,72,no,no_snow
3237,0.43,6.0,0.8831168831168832,86,no,no_snow
3238,0.43,6.0,0.9090909090909092,100,no,no_snow
3239,0.43,5.0,0.9090909090909092,95,no,chance_of_snow
3240,0.09,4.0,0.8961038961038961,90,no,chance_of_snow
3241,0.09,4.0,0.8831168831168832,85,no,chance_of_snow
3242,0.09,4.0,0.8701298701298701,87,no,chance_of_snow
3243,0.09,5.0,0.8571428571428572,89,no,chance_of_snow
3244,0.09,6.0,0.8571428571428572,92,no,no_snow
3245,0.09,6.0,0.8701298701298701,79,no,chance_of_snow
3246,0.09,6.0,0.8961038961038961,67,no,chance_of_snow
3247,0.09,6.0,0.922077922077922,55,no,chance_of_snow
3248,0.09,6.0,0.9090909090909092,44,no,chance_of_snow
3249,0.09,6.0,0.8961038961038961,33,no,chance_of_snow
3250,0.09,6.0,0.8831168831168832,22,no,no_snow
3251,0.09,6.0,0.8831168831168832,42,no,no_snow
3252,0.09,6.0,0.8961038961038961,63,yes,no_snow
3253,0.09,6.0,0.8961038961038961,84,yes,no_snow
3254,0.09,4.0,0.9090909090909092,64,yes,no_snow
3255,0.09,2.0,0.9350649350649352,45,yes,no_snow
3256,0.09,1.0,0.948051948051948,26,yes,no_snow
3257,0.09,2.0,0.9350649350649352,28,yes,no_snow
3258,0.09,4.0,0.9350649350649352,30,yes,no_snow
3259,0.09,6.0,0.9350649350649352,33,yes,no_snow
3260,0.09,6.0,0.922077922077922,55,yes,no_snow
3261,0.09,6.0,0.9090909090909092,78,yes,no_snow
3262,0.09,6.0,0.8961038961038961,100,yes,no_snow
3263,0.09,6.0,0.8831168831168832,88,yes,no_snow
3264,0.09,6.0,0.8831168831168832,76,yes,no_snow
3265,0.09,6.0,0.8831168831168832,63,yes,no_snow
3266,0.09,6.0,0.8831168831168832,76,yes,no_snow
3267,0.09,6.0,0.8961038961038961,88,yes,no_snow
3268,0.09,6.0,0.8961038961038961,100,yes,no_snow
3269,0.09,6.0,0.8961038961038961,100,yes,no_snow
3270,0.09,6.0,0.9090909090909092,100,yes,no_snow
3271,0.09,6.0,0.9090909090909092,100,yes,no_snow
3272,0.09,5.0,0.922077922077922,100,yes,chance_of_snow
3273,0.09,4.0,0.9350649350649352,100,yes,chance_of_snow
3274,0.09,3.0,0.9610389610389609,100,yes,chance_of_snow
3275,0.09,4.0,0.948051948051948,92,yes,chance_of_snow
3276,0.09,5.0,0.9350649350649352,83,yes,chance_of_snow
3277,0.09,6.0,0.9350649350649352,75,yes,no_snow
3278,0.09,6.0,0.9350649350649352,74,yes,no_snow
3279,0.09,6.0,0.922077922077922,74,yes,no_snow
3280,0.09,6.0,0.922077922077922,73,yes,no_snow
3281,0.09,6.0,0.922077922077922,65,no,no_snow
3282,0.09,6.0,0.9350649350649352,57,no,no_snow
3283,0.09,6.0,0.9350649350649352,48,no,no_snow
3284,0.09,4.0,0.948051948051948,44,no,no_snow
3285,0.09,2.0,0.948051948051948,40,no,no_snow
3286,0.09,1.0,0.9610389610389609,35,no,no_snow
3287,0.09,2.0,0.948051948051948,44,no,no_snow
3288,0.0,4.0,0.9350649350649352,53,no,no_snow
3289,0.0,6.0,0.922077922077922,62,no,no_snow
3290,0.0,6.0,0.9090909090909092,59,no,no_snow
3291,0.0,6.0,0.9090909090909092,57,no,no_snow
3292,0.0,6.0,0.8961038961038961,55,no,no_snow
3293,0.0,6.0,0.8961038961038961,53,no,no_snow
3294,0.0,6.0,0.9090909090909092,51,no,no_snow
3295,0.0,6.0,0.9090909090909092,48,no,no_snow
3296,0.0,6.0,0.8961038961038961,48,no,no_snow
3297,0.0,6.0,0.8831168831168832,48,no,no_snow
3298,0.0,6.0,0.8701298701298701,47,no,no_snow
3299,0.0,6.0,0.8701298701298701,50,yes,no_snow
3300,0.0,6.0,0.8701298701298701,52,yes,no_snow
3301,0.0,6.0,0.8571428571428572,54,yes,no_snow
3302,0.0,6.0,0.8701298701298701,70,no,no_snow
3303,0.0,6.0,0.8961038961038961,85,no,no_snow
3304,0.0,6.0,0.9090909090909092,100,yes,no_snow
3305,0.0,4.0,0.922077922077922,93,no,no_snow
3306,0.0,2.0,0.9350649350649352,86,no,no_snow
3307,0.0,1.0,0.948051948051948,79,yes,no_snow
3308,0.0,1.0,0.9610389610389609,68,yes,no_snow
3309,0.0,1.0,0.9610389610389609,56,yes,no_snow
3310,0.0,1.0,0.9610389610389609,44,yes,no_snow
3311,0.0,1.0,0.9610389610389609,45,yes,no_snow
3312,0.0,1.0,0.9610389610389609,45,yes,no_snow
3313,0.0,1.0,0.9610389610389609,45,yes,no_snow
3314,0.0,1.0,0.9610389610389609,42,yes,no_snow
3315,0.0,1.0,0.948051948051948,38,no,no_snow
3316,0.0,1.0,0.948051948051948,35,no,no_snow
3317,0.0,2.0,0.9350649350649352,40,no,no_snow
3318,0.0,4.0,0.9350649350649352,45,no,no_snow
3319,0.0,6.0,0.9350649350649352,50,no,no_snow
3320,0.0,6.0,0.922077922077922,61,no,no_snow
3321,0.0,6.0,0.9090909090909092,72,no,no_snow
3322,0.0,6.0,0.8961038961038961,83,no,no_snow
3323,0.0,6.0,0.8961038961038961,85,no,no_snow
3324,0.0,6.0,0.8961038961038961,86,no,no_snow
3325,0.0,6.0,0.8831168831168832,88,yes,no_snow
3326,0.0,6.0,0.9090909090909092,92,yes,no_snow
3327,0.0,6.0,0.922077922077922,96,yes,no_snow
3328,0.0,6.0,0.9350649350649352,100,yes,no_snow
3329,0.0,6.0,0.9350649350649352,100,no,no_snow
3330,0.0,6.0,0.9350649350649352,100,no,no_snow
3331,0.0,6.0,0.9350649350649352,100,yes,no_snow
3332,0.0,6.0,0.9350649350649352,100,no,no_snow
3333,0.0,6.0,0.922077922077922,100,no,no_snow
3334,0.0,6.0,0.922077922077922,100,yes,no_snow
3335,0.0,6.0,0.922077922077922,100,yes,no_snow
3336,0.68,6.0,0.922077922077922,100,yes,no_snow
3337,0.68,6.0,0.922077922077922,100,yes,no_snow
3338,0.68,6.0,0.9350649350649352,100,yes,no_snow
3339,0.68,6.0,0.9350649350649352,100,yes,no_snow
3340,0.68,6.0,0.948051948051948,100,yes,no_snow
3341,0.68,5.0,0.9610389610389609,100,yes,chance_of_snow
3342,0.68,4.0,0.974025974025974,99,yes,chance_of_snow
3343,0.68,3.0,0.9870129870129869,99,yes,chance_of_snow
3344,0.68,3.0,1.0,99,yes,chance_of_snow
3345,0.68,3.0,1.0,100,yes,chance_of_snow
3346,0.68,3.0,1.0,100,yes,chance_of_snow
3347,0.68,3.0,0.9870129870129869,92,no,chance_of_snow
3348,0.68,3.0,0.974025974025974,84,no,chance_of_snow
3349,0.68,3.0,0.974025974025974,76,yes,chance_of_snow
3350,0.68,3.0,0.974025974025974,80,yes,chance_of_snow
3351,0.68,3.0,0.974025974025974,84,yes,chance_of_snow
3352,0.68,3.0,0.974025974025974,87,yes,chance_of_snow
3353,0.68,2.0,0.9870129870129869,91,no,chance_of_snow
3354,0.68,1.0,0.9870129870129869,94,no,chance_of_snow
3355,0.68,0.0,0.9870129870129869,97,no,no_snow
3356,0.68,2.0,0.9870129870129869,98,no,chance_of_snow
3357,0.68,4.0,0.9870129870129869,99,no,chance_of_snow
3358,0.68,6.0,0.974025974025974,100,no,chance_of_snow
3359,0.68,5.0,0.974025974025974,100,no,chance_of_snow
4368,3.57,3.0,0.9870129870129869,100,yes,chance_of_snow
4369,3.57,1.0,0.9870129870129869,100,yes,chance_of_snow
4370,3.57,3.0,0.974025974025974,100,yes,chance_of_snow
4371,3.57,3.0,0.974025974025974,100,yes,chance_of_snow
4372,3.57,1.0,0.974025974025974,100,yes,chance_of_snow
4373,3.57,3.0,0.974025974025974,100,yes,chance_of_snow
4374,3.57,3.0,0.974025974025974,90,yes,chance_of_snow
4375,3.57,3.0,0.974025974025974,91,yes,chance_of_snow
4376,3.57,6.0,0.974025974025974,100,yes,chance_of_snow
4377,3.57,6.0,0.974025974025974,100,yes,chance_of_snow
4378,3.57,1.0,0.974025974025974,99,no,chance_of_snow
4379,3.57,6.0,0.974025974025974,94,yes,chance_of_snow
4380,3.57,6.0,0.974025974025974,93,yes,chance_of_snow
4381,3.57,3.0,0.9610389610389609,97,yes,chance_of_snow
4382,3.57,6.0,0.9610389610389609,100,yes,chance_of_snow
4383,3.57,6.0,0.9610389610389609,100,yes,chance_of_snow
4384,3.57,1.0,0.974025974025974,100,yes,chance_of_snow
4385,3.57,6.0,0.974025974025974,100,yes,chance_of_snow
4386,3.57,6.0,0.974025974025974,100,yes,chance_of_snow
4387,3.57,3.0,0.974025974025974,100,yes,chance_of_snow
4388,3.57,6.0,0.974025974025974,100,yes,chance_of_snow
4389,3.57,6.0,0.974025974025974,99,no,chance_of_snow
4390,3.57,1.0,0.974025974025974,96,no,chance_of_snow
4391,3.57,6.0,0.9610389610389609,97,no,chance_of_snow
4392,6.55,6.0,0.974025974025974,100,no,chance_of_snow
4393,6.55,3.0,0.9610389610389609,100,yes,chance_of_snow
4394,6.55,6.0,0.9610389610389609,100,yes,chance_of_snow
4395,6.55,6.0,0.9610389610389609,100,yes,chance_of_snow
4396,6.55,1.0,0.974025974025974,100,yes,chance_of_snow
4397,6.55,3.0,0.9610389610389609,100,yes,chance_of_snow
4398,6.55,3.0,0.9610389610389609,100,yes,chance_of_snow
4399,6.55,1.0,0.974025974025974,91,yes,chance_of_snow
4400,6.55,3.0,0.9610389610389609,100,yes,chance_of_snow
4401,6.55,3.0,0.9610389610389609,100,yes,chance_of_snow
4402,6.55,1.0,0.9610389610389609,91,yes,chance_of_snow
4403,6.55,3.0,0.9610389610389609,99,yes,chance_of_snow
4404,6.55,3.0,0.9610389610389609,100,yes,chance_of_snow
4405,6.55,1.0,0.948051948051948,100,yes,chance_of_snow
4406,6.55,3.0,0.9610389610389609,100,yes,chance_of_snow
4407,6.55,3.0,0.9610389610389609,100,yes,chance_of_snow
4408,6.55,1.0,0.9610389610389609,100,yes,chance_of_snow
4409,6.55,1.0,0.9610389610389609,100,yes,chance_of_snow
4410,6.55,1.0,0.974025974025974,91,yes,chance_of_snow
4411,6.55,1.0,0.974025974025974,97,yes,chance_of_snow
4412,6.55,3.0,0.974025974025974,100,yes,chance_of_snow
4413,6.55,3.0,0.974025974025974,89,yes,chance_of_snow
4414,6.55,1.0,0.9870129870129869,88,yes,chance_of_snow
4415,6.55,6.0,0.974025974025974,93,yes,no_snow
4416,1.7,6.0,0.974025974025974,95,no,chance_of_snow
4417,1.7,3.0,0.974025974025974,99,no,chance_of_snow
4418,1.7,6.0,0.974025974025974,100,no,chance_of_snow
4419,1.7,6.0,0.9610389610389609,100,yes,chance_of_snow
4420,1.7,1.0,0.9610389610389609,100,yes,chance_of_snow
4421,1.7,6.0,0.9610389610389609,100,yes,chance_of_snow
4422,1.7,6.0,0.9610389610389609,96,yes,chance_of_snow
4423,1.7,3.0,0.9610389610389609,90,yes,chance_of_snow
4424,1.7,6.0,0.9610389610389609,87,yes,chance_of_snow
4425,1.7,6.0,0.9610389610389609,80,yes,chance_of_snow
4426,1.7,1.0,0.948051948051948,81,yes,chance_of_snow
4427,1.7,6.0,0.948051948051948,78,yes,chance_of_snow
4428,1.7,6.0,0.948051948051948,78,yes,chance_of_snow
4429,1.7,4.0,0.948051948051948,74,yes,chance_of_snow
4430,1.7,6.0,0.9610389610389609,77,yes,no_snow
4431,1.7,6.0,0.974025974025974,85,yes,no_snow
4432,1.7,3.0,0.9870129870129869,79,yes,chance_of_snow
4433,1.7,0.0,0.9870129870129869,75,yes,no_snow
4434,1.7,0.0,0.9870129870129869,73,yes,no_snow
4435,1.7,1.0,0.9610389610389609,71,no,no_snow
4436,1.7,1.0,0.948051948051948,68,no,no_snow
4437,1.7,6.0,0.9350649350649352,68,no,no_snow
4438,1.7,6.0,0.922077922077922,51,no,no_snow
4439,1.7,6.0,0.922077922077922,43,no,no_snow
4440,0.26,6.0,0.922077922077922,34,no,no_snow
4441,0.26,6.0,0.922077922077922,100,no,no_snow
4442,0.26,6.0,0.922077922077922,66,no,no_snow
4443,0.26,6.0,0.922077922077922,25,yes,no_snow
4444,0.26,5.0,0.9350649350649352,12,yes,no_snow
4445,0.26,1.0,0.9350649350649352,15,yes,no_snow
4446,0.26,6.0,0.922077922077922,48,yes,no_snow
4447,0.26,6.0,0.922077922077922,52,yes,no_snow
4448,0.26,6.0,0.922077922077922,96,yes,no_snow
4449,0.26,6.0,0.9090909090909092,100,yes,no_snow
4450,0.26,6.0,0.8961038961038961,90,yes,no_snow
4451,0.26,6.0,0.8961038961038961,88,yes,no_snow
4452,0.26,6.0,0.8831168831168832,100,yes,no_snow
4453,0.26,6.0,0.8831168831168832,100,yes,no_snow
4454,0.26,6.0,0.8831168831168832,70,yes,no_snow
4455,0.26,6.0,0.8701298701298701,50,yes,no_snow
4456,0.26,4.0,0.8701298701298701,54,yes,chance_of_snow
4457,0.26,6.0,0.8571428571428572,100,yes,no_snow
4458,0.26,6.0,0.8441558441558441,100,yes,no_snow
4459,0.26,4.0,0.8311688311688312,81,yes,chance_of_snow
4460,0.26,6.0,0.8571428571428572,46,yes,no_snow
4461,0.26,6.0,0.8571428571428572,20,yes,no_snow
4462,0.26,4.0,0.8571428571428572,87,yes,chance_of_snow
4463,0.26,6.0,0.8571428571428572,22,yes,no_snow
4464,3.91,6.0,0.8961038961038961,52,yes,no_snow
4465,3.91,6.0,0.8961038961038961,20,no,no_snow
4466,3.91,6.0,0.8961038961038961,6,yes,no_snow
4467,3.91,5.0,0.9090909090909092,14,yes,no_snow
4468,3.91,4.0,0.9350649350649352,100,no,chance_of_snow
4469,3.91,3.0,0.9610389610389609,93,no,chance_of_snow
4470,3.91,1.0,0.922077922077922,100,no,chance_of_snow
4471,3.91,1.0,0.948051948051948,82,no,chance_of_snow
4472,3.91,4.0,0.9350649350649352,69,no,chance_of_snow
4473,3.91,4.0,0.9090909090909092,75,no,chance_of_snow
4474,3.91,1.0,0.8961038961038961,94,no,chance_of_snow
4475,3.91,4.0,0.8701298701298701,98,no,chance_of_snow
4476,3.91,5.0,0.8571428571428572,76,no,chance_of_snow
4477,3.91,5.0,0.8701298701298701,74,no,chance_of_snow
4478,3.91,5.0,0.8701298701298701,16,no,no_snow
4479,3.91,5.0,0.8831168831168832,22,no,no_snow
4480,3.91,4.0,0.8831168831168832,81,no,chance_of_snow
4481,3.91,6.0,0.8961038961038961,31,no,no_snow
4482,3.91,6.0,0.9090909090909092,47,no,no_snow
4483,3.91,6.0,0.922077922077922,71,no,no_snow
4484,3.91,6.0,0.922077922077922,100,yes,no_snow
4485,3.91,6.0,0.922077922077922,87,yes,no_snow
4486,3.91,6.0,0.922077922077922,100,yes,no_snow
4487,3.91,5.0,0.9090909090909092,93,no,chance_of_snow
4488,1.79,4.0,0.8961038961038961,86,no,chance_of_snow
4489,1.79,4.0,0.8831168831168832,79,no,chance_of_snow
4490,1.79,3.0,0.9090909090909092,86,no,chance_of_snow
4491,1.79,2.0,0.9350649350649352,93,no,chance_of_snow
4492,1.79,1.0,0.9610389610389609,100,no,chance_of_snow
4493,1.79,1.0,0.9610389610389609,90,no,chance_of_snow
4494,1.79,2.0,0.9610389610389609,80,no,chance_of_snow
4495,1.79,3.0,0.9610389610389609,70,yes,chance_of_snow
4496,1.79,2.0,0.948051948051948,80,yes,chance_of_snow
4497,1.79,1.0,0.9350649350649352,90,yes,chance_of_snow
4498,1.79,1.0,0.922077922077922,100,no,chance_of_snow
4499,1.79,2.0,0.9350649350649352,91,no,chance_of_snow
4500,1.79,3.0,0.9350649350649352,82,no,chance_of_snow
4501,1.79,4.0,0.9350649350649352,74,no,chance_of_snow
4502,1.79,4.0,0.9350649350649352,73,no,chance_of_snow
4503,1.79,5.0,0.9350649350649352,72,no,chance_of_snow
4504,1.79,6.0,0.9350649350649352,71,no,chance_of_snow
4505,1.79,6.0,0.922077922077922,81,no,chance_of_snow
4506,1.79,6.0,0.922077922077922,90,no,chance_of_snow
4507,1.79,6.0,0.9090909090909092,100,no,no_snow
4508,1.79,6.0,0.8961038961038961,75,no,no_snow
4509,1.79,6.0,0.8831168831168832,49,no,no_snow
4510,1.79,6.0,0.8701298701298701,24,no,no_snow
4511,1.79,6.0,0.8701298701298701,41,no,no_snow
4512,7.57,6.0,0.8701298701298701,57,no,no_snow
4513,7.57,6.0,0.8701298701298701,74,no,no_snow
4514,7.57,6.0,0.8701298701298701,82,no,no_snow
4515,7.57,6.0,0.8701298701298701,91,no,no_snow
4516,7.57,6.0,0.8831168831168832,100,no,no_snow
4517,7.57,6.0,0.8831168831168832,100,yes,no_snow
4518,7.57,6.0,0.8701298701298701,100,yes,no_snow
4519,7.57,6.0,0.8701298701298701,100,yes,no_snow
4520,7.57,6.0,0.8701298701298701,83,yes,no_snow
4521,7.57,6.0,0.8701298701298701,67,yes,no_snow
4522,7.57,6.0,0.8831168831168832,50,yes,no_snow
4523,7.57,5.0,0.8441558441558441,63,yes,chance_of_snow
4524,7.57,4.0,0.8051948051948052,76,no,chance_of_snow
4525,7.57,3.0,0.7662337662337662,89,no,chance_of_snow
4526,7.57,2.0,0.7402597402597402,86,no,chance_of_snow
4527,7.57,1.0,0.7142857142857142,83,no,chance_of_snow
4528,7.57,1.0,0.6883116883116884,81,no,no_snow
4529,7.57,1.0,0.6883116883116884,83,no,no_snow
4530,7.57,2.0,0.6883116883116884,86,no,no_snow
4531,7.57,3.0,0.6883116883116884,89,no,no_snow
4532,7.57,3.0,0.7012987012987013,80,no,chance_of_snow
4533,7.57,4.0,0.7142857142857142,70,no,chance_of_snow
4534,7.57,4.0,0.7402597402597402,61,no,chance_of_snow
4535,7.57,5.0,0.7792207792207793,47,no,chance_of_snow
4536,0.77,5.0,0.8311688311688312,33,no,chance_of_snow
4537,0.77,6.0,0.8701298701298701,20,no,no_snow
4538,0.77,6.0,0.8571428571428572,39,no,no_snow
4539,0.77,6.0,0.8441558441558441,58,yes,no_snow
4540,0.77,6.0,0.8181818181818181,78,yes,no_snow
4541,0.77,6.0,0.8311688311688312,83,yes,chance_of_snow
4542,0.77,6.0,0.8311688311688312,89,yes,chance_of_snow
4543,0.77,6.0,0.8441558441558441,95,yes,chance_of_snow
4544,0.77,6.0,0.8441558441558441,97,yes,chance_of_snow
4545,0.77,6.0,0.8571428571428572,98,yes,chance_of_snow
4546,0.77,6.0,0.8701298701298701,100,yes,no_snow
4547,0.77,5.0,0.8831168831168832,88,yes,chance_of_snow
4548,0.77,4.0,0.8961038961038961,75,yes,chance_of_snow
4549,0.77,3.0,0.922077922077922,62,yes,chance_of_snow
4550,0.77,4.0,0.922077922077922,60,no,chance_of_snow
4551,0.77,5.0,0.922077922077922,58,no,chance_of_snow
4552,0.77,6.0,0.9090909090909092,55,yes,no_snow
4553,0.77,6.0,0.922077922077922,66,no,no_snow
4554,0.77,6.0,0.922077922077922,76,no,no_snow
4555,0.77,6.0,0.9350649350649352,87,no,no_snow
4556,0.77,6.0,0.922077922077922,91,no,no_snow
4557,0.77,6.0,0.9090909090909092,96,no,no_snow
4558,0.77,6.0,0.9090909090909092,100,no,no_snow
4559,0.77,5.0,0.8961038961038961,90,no,chance_of_snow
4560,0.09,4.0,0.8961038961038961,79,no,chance_of_snow
4561,0.09,4.0,0.8831168831168832,69,no,chance_of_snow
4562,0.09,4.0,0.8961038961038961,77,no,chance_of_snow
4563,0.09,5.0,0.8961038961038961,85,no,chance_of_snow
4564,0.09,6.0,0.8961038961038961,92,no,no_snow
4565,0.09,6.0,0.8961038961038961,81,no,no_snow
4566,0.09,6.0,0.8961038961038961,71,no,no_snow
4567,0.09,6.0,0.8831168831168832,60,no,no_snow
4568,0.09,6.0,0.8961038961038961,72,no,no_snow
4569,0.09,6.0,0.8961038961038961,84,no,no_snow
4570,0.09,6.0,0.9090909090909092,97,no,no_snow
4571,0.09,6.0,0.9090909090909092,94,no,no_snow
4572,0.09,6.0,0.9090909090909092,91,no,no_snow
4573,0.09,6.0,0.922077922077922,88,no,no_snow
4574,0.09,6.0,0.9090909090909092,74,no,no_snow
4575,0.09,6.0,0.9090909090909092,60,no,no_snow
4576,0.09,6.0,0.8961038961038961,45,no,no_snow
4577,0.09,6.0,0.8701298701298701,51,no,no_snow
4578,0.09,6.0,0.8441558441558441,57,no,no_snow
4579,0.09,6.0,0.8311688311688312,64,no,no_snow
4580,0.09,6.0,0.8441558441558441,76,no,no_snow
4581,0.09,6.0,0.8701298701298701,88,no,no_snow
4582,0.09,6.0,0.8961038961038961,100,no,no_snow
4583,0.09,6.0,0.8961038961038961,90,no,chance_of_snow
4584,0.0,6.0,0.8831168831168832,81,no,chance_of_snow
4585,0.0,6.0,0.8831168831168832,71,no,chance_of_snow
4586,0.0,6.0,0.8701298701298701,74,no,chance_of_snow
4587,0.0,6.0,0.8701298701298701,76,no,chance_of_snow
4588,0.0,6.0,0.8571428571428572,79,no,no_snow
4589,0.0,6.0,0.8701298701298701,80,no,chance_of_snow
4590,0.0,6.0,0.8831168831168832,81,no,chance_of_snow
4591,0.0,6.0,0.8961038961038961,82,no,chance_of_snow
4592,0.0,6.0,0.8831168831168832,62,no,chance_of_snow
4593,0.0,6.0,0.8831168831168832,43,no,chance_of_snow
4594,0.0,6.0,0.8701298701298701,23,no,no_snow
4595,0.0,6.0,0.8831168831168832,46,no,no_snow
4596,0.0,6.0,0.8961038961038961,68,no,no_snow
4597,0.0,6.0,0.8961038961038961,91,yes,no_snow
4598,0.0,4.0,0.9090909090909092,69,yes,no_snow
4599,0.0,2.0,0.922077922077922,46,yes,no_snow
4600,0.0,1.0,0.9350649350649352,24,yes,no_snow
4601,0.0,2.0,0.9350649350649352,24,yes,no_snow
4602,0.0,4.0,0.9350649350649352,24,yes,no_snow
4603,0.0,6.0,0.922077922077922,24,yes,no_snow
4604,0.0,6.0,0.9090909090909092,50,yes,no_snow
4605,0.0,6.0,0.8961038961038961,75,yes,no_snow
4606,0.0,6.0,0.8831168831168832,100,yes,no_snow
4607,0.0,6.0,0.8831168831168832,91,yes,no_snow
4608,0.09,6.0,0.8831168831168832,81,yes,no_snow
4609,0.09,6.0,0.8831168831168832,72,yes,no_snow
4610,0.09,6.0,0.8831168831168832,81,yes,no_snow
4611,0.09,6.0,0.8831168831168832,91,yes,no_snow
4612,0.09,6.0,0.8831168831168832,100,yes,no_snow
