,Visib_miles,Cloud,Feels_like_c,snow_or_not
635,0.0,0.3506493506493506,1,no_snow
636,0.0,0.6753246753246753,8,no_snow
637,0.0,0.5064935064935066,45,no_snow
638,0.0,0.7012987012987013,52,no_snow
639,0.0,0.9350649350649352,96,no_snow
640,3.06,0.7142857142857142,100,no_snow
641,0.0,0.3766233766233766,25,no_snow
642,0.0,0.5584415584415585,73,no_snow
643,0.0,0.4935064935064935,2,no_snow
644,0.0,0.6233766233766234,5,no_snow
645,0.0,0.3896103896103896,29,no_snow
646,0.77,0.948051948051948,100,no_snow
647,0.0,0.6103896103896105,4,no_snow
648,0.09,0.8961038961038961,100,no_snow
649,0.0,0.4155844155844155,87,no_snow
650,0.0,0.5194805194805194,89,no_snow
651,0.0,0.4935064935064935,69,no_snow
652,0.0,0.4415584415584415,5,no_snow
653,0.0,0.9090909090909092,50,no_snow
654,0.0,0.6233766233766234,5,no_snow
655,0.0,0.8311688311688312,87,no_snow
656,0.0,0.6753246753246753,8,no_snow
657,0.0,0.7402597402597402,80,no_snow
658,0.09,0.5844155844155845,100,no_snow
659,0.17,0.5974025974025974,53,no_snow
660,0.0,0.5454545454545454,82,no_snow
661,0.09,0.2987012987012987,1,no_snow
662,0.51,0.5584415584415585,13,no_snow
663,0.0,0.8311688311688312,82,no_snow
664,0.0,0.7272727272727273,100,no_snow
665,1.62,0.5584415584415585,100,no_snow
666,0.0,0.0129870129870129,25,no_snow
667,0.0,0.7662337662337662,100,no_snow
668,1.7,0.9350649350649352,68,no_snow
669,1.36,0.7402597402597402,70,no_snow
670,0.0,0.5844155844155845,93,no_snow
671,0.0,0.6233766233766234,95,no_snow
672,0.09,0.5584415584415585,100,no_snow
673,0.0,0.3376623376623376,1,no_snow
674,0.09,0.7012987012987013,81,no_snow
675,0.0,0.3766233766233766,2,no_snow
676,0.0,0.3116883116883117,0,no_snow
677,0.77,0.5844155844155845,5,no_snow
678,0.0,0.6233766233766234,8,no_snow
679,0.0,0.5194805194805194,0,no_snow
680,1.02,0.7662337662337662,31,no_snow
681,0.0,0.7792207792207793,100,no_snow
682,0.0,0.5194805194805194,21,no_snow
683,0.0,0.8571428571428572,84,no_snow
684,0.85,0.4805194805194805,28,no_snow
685,0.0,0.7532467532467533,86,no_snow
686,0.0,0.8961038961038961,80,no_snow
687,0.0,0.9090909090909092,100,no_snow
688,0.09,0.948051948051948,67,no_snow
689,0.0,0.8701298701298701,62,no_snow
690,0.0,0.8701298701298701,47,no_snow
691,0.0,0.948051948051948,35,no_snow
692,0.0,0.2857142857142857,0,no_snow
693,0.0,0.4675324675324675,5,no_snow
694,0.0,0.7662337662337662,66,no_snow
695,0.0,0.5064935064935066,91,no_snow
696,0.0,0.4285714285714285,0,no_snow
697,0.0,0.5324675324675325,0,no_snow
698,0.0,0.5714285714285714,77,no_snow
699,0.0,0.4285714285714285,3,no_snow
700,1.79,0.7402597402597402,100,no_snow
701,0.0,0.7402597402597402,100,no_snow
702,0.0,0.4805194805194805,31,no_snow
703,0.09,0.7922077922077921,100,no_snow
704,0.17,0.7532467532467533,100,no_snow
705,0.77,0.9610389610389608,100,no_snow
706,0.09,0.9090909090909092,94,no_snow
707,1.11,0.6753246753246753,100,no_snow
708,0.0,0.3246753246753247,3,no_snow
709,3.06,0.8961038961038961,100,no_snow
710,1.11,0.8311688311688312,32,no_snow
711,0.94,0.5194805194805194,47,no_snow
712,0.09,0.8961038961038961,100,no_snow
713,0.0,0.5194805194805194,100,no_snow
714,0.0,0.3376623376623376,0,no_snow
715,0.0,0.7142857142857142,33,no_snow
716,0.34,0.5064935064935066,46,no_snow
717,0.17,0.9350649350649352,52,no_snow
718,0.0,0.1818181818181818,2,no_snow
719,0.0,0.6233766233766234,100,no_snow
720,0.0,0.1038961038961038,0,no_snow
721,2.21,0.4545454545454545,18,no_snow
722,0.0,0.4025974025974025,4,no_snow
723,0.0,0.6363636363636365,3,no_snow
724,0.0,0.8051948051948052,93,no_snow
725,0.0,0.4415584415584415,4,no_snow
726,0.68,0.5064935064935066,34,no_snow
727,4.59,0.8051948051948052,87,no_snow
728,0.43,0.4545454545454545,12,no_snow
729,0.0,0.7272727272727273,100,no_snow
730,0.77,0.922077922077922,66,no_snow
731,0.0,0.5974025974025974,5,no_snow
732,0.0,0.4805194805194805,22,no_snow
733,0.0,0.8051948051948052,100,no_snow
734,0.77,0.948051948051948,100,no_snow
735,0.94,0.7012987012987013,97,no_snow
736,0.0,0.1948051948051948,0,no_snow
737,0.09,0.9090909090909092,100,no_snow
738,0.85,0.6883116883116884,93,no_snow
739,0.17,0.7532467532467533,100,no_snow
740,0.26,0.8181818181818181,98,no_snow
741,2.21,0.7792207792207793,18,no_snow
742,0.68,0.1688311688311688,6,no_snow
743,0.0,0.4675324675324675,4,no_snow
744,0.0,0.4155844155844155,3,no_snow
745,0.0,0.4155844155844155,3,no_snow
746,0.09,0.922077922077922,90,no_snow
747,0.0,0.5064935064935066,59,no_snow
748,4.51,0.8571428571428572,35,no_snow
749,0.0,0.8051948051948052,32,no_snow
750,0.0,0.7792207792207793,98,no_snow
751,6.29,0.974025974025974,100,no_snow
752,0.0,0.6753246753246753,8,no_snow
753,0.0,0.5844155844155845,5,no_snow
754,0.0,0.5194805194805194,74,no_snow
755,0.0,0.5844155844155845,51,no_snow
756,0.09,0.7792207792207793,46,no_snow
757,1.11,0.4155844155844155,7,no_snow
758,0.0,0.8701298701298701,90,no_snow
759,0.68,0.1558441558441558,0,no_snow
760,0.43,0.8571428571428572,95,no_snow
761,0.26,0.922077922077922,100,no_snow
762,0.0,0.6103896103896105,35,no_snow
763,1.28,0.5454545454545454,49,no_snow
764,0.0,0.4155844155844155,2,no_snow
765,0.0,0.7402597402597402,54,no_snow
766,0.0,0.5324675324675325,14,no_snow
767,0.0,0.4285714285714285,2,no_snow
768,1.87,0.5714285714285714,79,no_snow
769,0.17,0.4935064935064935,100,no_snow
770,0.0,0.6753246753246753,12,no_snow
771,0.0,0.6103896103896105,100,no_snow
772,0.0,0.974025974025974,100,no_snow
773,0.0,0.7532467532467533,92,no_snow
774,1.96,0.9610389610389608,100,no_snow
775,0.0,0.2987012987012987,0,no_snow
776,1.02,0.8311688311688312,100,no_snow
777,0.0,0.1168831168831168,2,no_snow
778,2.3,0.7922077922077921,98,no_snow
779,0.0,0.5974025974025974,55,no_snow
780,0.0,0.5844155844155845,7,no_snow
781,0.0,0.5454545454545454,7,no_snow
782,0.0,0.6103896103896105,100,no_snow
783,7.57,0.8701298701298701,82,no_snow
784,0.0,0.5194805194805194,5,no_snow
785,0.0,0.6103896103896105,24,no_snow
786,0.09,0.6753246753246753,91,no_snow
787,0.0,0.5324675324675325,100,no_snow
788,0.0,0.9350649350649352,100,no_snow
789,0.0,0.3116883116883117,0,no_snow
790,0.0,0.5584415584415585,48,no_snow
791,0.0,0.6623376623376624,2,no_snow
792,2.21,0.7662337662337662,16,no_snow
793,0.0,0.7272727272727273,90,no_snow
794,0.0,0.5064935064935066,100,no_snow
795,6.29,0.9870129870129868,91,no_snow
796,0.09,0.3116883116883117,0,no_snow
797,3.91,0.8961038961038961,6,no_snow
798,0.0,0.3896103896103896,0,no_snow
799,0.0,0.3506493506493506,0,no_snow
800,0.0,0.5714285714285714,91,no_snow
801,0.0,0.6623376623376624,12,no_snow
802,0.0,0.5844155844155845,28,no_snow
803,0.0,0.6883116883116884,3,no_snow
804,0.0,0.8831168831168832,100,no_snow
805,4.25,0.9350649350649352,100,no_snow
806,0.0,0.4935064935064935,4,no_snow
807,0.17,0.5974025974025974,100,no_snow
808,2.3,0.9610389610389608,100,no_snow
809,0.0,0.1818181818181818,7,no_snow
810,0.0,0.6103896103896105,2,no_snow
811,0.09,0.6233766233766234,6,no_snow
812,0.09,0.5454545454545454,100,no_snow
813,0.0,0.6103896103896105,28,no_snow
814,0.0,0.4545454545454545,26,no_snow
815,0.0,0.7272727272727273,100,no_snow
816,0.0,0.6623376623376624,6,no_snow
817,0.0,0.6363636363636365,100,no_snow
818,0.09,0.5194805194805194,69,no_snow
819,0.0,0.3636363636363636,0,no_snow
820,0.0,0.1428571428571428,0,no_snow
821,0.09,0.9350649350649352,28,no_snow
822,2.04,0.9350649350649352,72,no_snow
823,0.43,0.5714285714285714,54,no_snow
824,0.17,0.7142857142857142,100,no_snow
825,0.09,0.6103896103896105,83,no_snow
826,0.0,0.4545454545454545,4,no_snow
827,0.0,0.5714285714285714,55,no_snow
828,0.0,0.7922077922077921,24,no_snow
829,0.17,0.6753246753246753,95,no_snow
830,0.94,0.6623376623376624,100,no_snow
831,0.0,0.1948051948051948,9,no_snow
832,0.6,0.6883116883116884,11,no_snow
833,3.91,0.8961038961038961,100,no_snow
834,0.0,0.5584415584415585,20,no_snow
835,0.0,0.7532467532467533,14,no_snow
836,0.0,0.7402597402597402,95,no_snow
837,0.26,0.922077922077922,100,no_snow
838,1.11,0.8831168831168832,100,no_snow
839,0.0,0.2987012987012987,5,no_snow
840,0.0,0.7012987012987013,100,no_snow
841,1.7,0.7402597402597402,8,no_snow
842,0.0,0.8311688311688312,100,no_snow
843,0.0,0.6623376623376624,100,no_snow
844,0.6,0.5064935064935066,37,no_snow
845,2.04,0.948051948051948,100,no_snow
846,0.0,0.7532467532467533,100,no_snow
847,0.0,0.5714285714285714,6,no_snow
848,0.09,0.8051948051948052,100,no_snow
849,0.85,0.4805194805194805,100,no_snow
850,2.47,0.8831168831168832,30,no_snow
851,0.26,0.8571428571428572,22,no_snow
852,1.02,0.8571428571428572,100,no_snow
853,0.0,0.8441558441558441,100,no_snow
854,0.0,0.7662337662337662,100,no_snow
855,0.0,0.8051948051948052,97,no_snow
856,0.09,0.6493506493506493,66,no_snow
857,0.09,0.5584415584415585,5,no_snow
858,0.0,0.1558441558441558,0,no_snow
859,0.0,0.922077922077922,100,no_snow
860,0.51,0.7142857142857142,15,no_snow
861,0.26,0.9090909090909092,100,no_snow
862,1.28,0.6753246753246753,100,no_snow
863,0.09,0.5714285714285714,69,no_snow
864,0.0,0.6493506493506493,100,no_snow
865,0.0,0.6623376623376624,59,no_snow
866,0.0,0.5194805194805194,50,no_snow
867,0.0,0.8051948051948052,63,no_snow
868,0.09,0.5194805194805194,6,no_snow
869,0.43,0.4675324675324675,50,no_snow
870,0.09,0.8831168831168832,91,no_snow
871,0.0,0.7402597402597402,100,no_snow
872,0.0,0.8831168831168832,100,no_snow
873,0.09,0.5194805194805194,41,no_snow
874,0.0,0.5454545454545454,74,no_snow
875,0.0,0.5324675324675325,30,no_snow
876,1.11,0.5584415584415585,77,no_snow
877,0.0,0.7012987012987013,38,no_snow
878,2.3,0.9870129870129868,100,no_snow
879,2.3,0.9350649350649352,100,no_snow
880,1.87,0.8181818181818181,100,no_snow
881,0.0,0.5454545454545454,5,no_snow
882,0.0,0.6363636363636365,100,no_snow
883,0.0,0.5844155844155845,78,no_snow
884,0.0,0.6753246753246753,52,no_snow
885,0.09,0.8961038961038961,72,no_snow
886,0.0,0.7532467532467533,6,no_snow
887,0.77,0.4935064935064935,24,no_snow
888,0.0,0.4025974025974025,32,no_snow
889,1.36,0.8571428571428572,100,no_snow
890,1.79,0.5714285714285714,84,no_snow
891,0.77,0.8441558441558441,58,no_snow
892,0.0,0.5974025974025974,100,no_snow
893,0.17,0.6233766233766234,72,no_snow
894,1.02,0.8181818181818181,100,no_snow
895,0.26,0.922077922077922,83,no_snow
896,0.77,0.9090909090909092,100,no_snow
897,0.0,0.8051948051948052,63,no_snow
898,0.0,0.5194805194805194,3,no_snow
899,2.47,0.8961038961038961,51,no_snow
900,0.09,0.8961038961038961,100,no_snow
901,0.0,0.6363636363636365,52,no_snow
902,0.0,0.948051948051948,100,no_snow
903,0.09,0.7272727272727273,100,no_snow
904,0.0,0.2207792207792208,4,no_snow
905,1.53,0.8831168831168832,97,no_snow
906,0.09,0.6883116883116884,8,no_snow
907,1.28,0.6233766233766234,66,no_snow
908,0.0,0.8311688311688312,98,no_snow
909,0.0,0.2597402597402597,0,no_snow
910,6.29,0.974025974025974,100,no_snow
911,0.0,0.1818181818181818,0,no_snow
912,0.09,0.948051948051948,44,no_snow
913,0.0,0.4805194805194805,26,no_snow
914,0.0,0.4675324675324675,100,no_snow
915,0.0,0.6363636363636365,100,no_snow
916,0.0,0.7012987012987013,64,no_snow
917,0.0,0.7272727272727273,10,no_snow
918,0.0,0.8701298701298701,50,no_snow
919,0.0,0.1298701298701298,0,no_snow
920,0.0,0.5974025974025974,99,no_snow
921,0.0,0.5714285714285714,81,no_snow
922,0.94,0.4805194805194805,56,no_snow
923,0.43,0.5324675324675325,35,no_snow
924,0.51,0.8961038961038961,100,no_snow
925,0.0,0.7662337662337662,65,no_snow
926,0.0,0.922077922077922,100,no_snow
927,0.26,0.5064935064935066,13,no_snow
928,0.85,0.5454545454545454,66,no_snow
929,0.0,0.4025974025974025,29,no_snow
930,0.0,0.6103896103896105,2,no_snow
931,0.09,0.6103896103896105,100,no_snow
932,0.0,0.6883116883116884,14,no_snow
933,0.09,0.7402597402597402,8,no_snow
934,0.09,0.8961038961038961,92,no_snow
935,0.0,0.5454545454545454,76,no_snow
936,0.0,0.3116883116883117,52,no_snow
937,1.28,0.7922077922077921,13,no_snow
938,4.59,0.8311688311688312,19,no_snow
939,1.79,0.5454545454545454,75,no_snow
940,0.0,0.4285714285714285,100,no_snow
941,0.68,0.948051948051948,100,no_snow
942,0.0,0.4675324675324675,16,no_snow
943,0.0,0.1948051948051948,55,no_snow
944,0.0,0.6623376623376624,9,no_snow
945,0.43,0.974025974025974,97,no_snow
946,0.0,0.3116883116883117,32,no_snow
947,0.51,0.7792207792207793,100,no_snow
948,0.0,0.4025974025974025,0,no_snow
949,2.21,0.7272727272727273,18,no_snow
950,0.09,0.8831168831168832,22,no_snow
951,0.0,0.948051948051948,38,no_snow
952,1.87,0.948051948051948,100,no_snow
953,0.0,0.7922077922077921,95,no_snow
954,0.85,0.5454545454545454,26,no_snow
955,0.0,0.8181818181818181,47,no_snow
956,0.0,0.5584415584415585,7,no_snow
957,0.09,0.9610389610389608,52,no_snow
958,0.0,0.6233766233766234,3,no_snow
959,0.09,0.2467532467532467,1,no_snow
960,0.0,0.4155844155844155,0,no_snow
961,0.0,0.5844155844155845,6,no_snow
962,0.94,0.7532467532467533,67,no_snow
963,0.09,0.4805194805194805,23,no_snow
964,0.0,0.7272727272727273,7,no_snow
965,0.0,0.5324675324675325,73,no_snow
966,0.0,0.4155844155844155,3,no_snow
967,0.0,0.4935064935064935,4,no_snow
968,0.0,0.7662337662337662,14,no_snow
969,1.36,0.948051948051948,100,no_snow
970,0.0,0.8571428571428572,50,no_snow
971,0.0,0.5844155844155845,4,no_snow
972,1.62,0.5714285714285714,97,no_snow
973,0.0,0.1948051948051948,0,no_snow
974,0.0,0.1428571428571428,1,no_snow
975,0.0,0.3506493506493506,4,no_snow
976,0.0,0.5324675324675325,2,no_snow
977,0.09,0.922077922077922,88,no_snow
978,0.43,0.7662337662337662,85,no_snow
979,0.0,0.5714285714285714,100,no_snow
980,0.51,0.7142857142857142,83,no_snow
981,0.0,0.6623376623376624,0,no_snow
982,0.0,0.0649350649350649,11,no_snow
983,0.0,0.5584415584415585,81,no_snow
984,1.79,0.5064935064935066,81,no_snow
985,0.0,0.7532467532467533,100,no_snow
986,1.02,1.0,100,no_snow
987,0.0,0.7792207792207793,5,no_snow
988,7.57,0.8701298701298701,100,no_snow
989,0.0,0.5844155844155845,16,no_snow
990,0.0,0.6883116883116884,56,no_snow
991,0.0,0.8701298701298701,82,no_snow
992,0.0,0.4415584415584415,5,no_snow
993,0.0,0.7402597402597402,13,no_snow
994,0.94,0.7012987012987013,100,no_snow
995,0.0,0.948051948051948,100,no_snow
996,0.17,0.922077922077922,41,no_snow
997,0.0,0.922077922077922,98,no_snow
998,0.43,0.5194805194805194,68,no_snow
999,0.0,0.7142857142857142,12,no_snow
1000,3.49,0.9090909090909092,100,chance_of_snow
1001,0.85,0.8311688311688312,69,chance_of_snow
1002,1.28,0.7662337662337662,37,chance_of_snow
1003,0.17,0.7662337662337662,100,chance_of_snow
1004,1.11,0.7532467532467533,100,chance_of_snow
1005,0.68,0.974025974025974,76,chance_of_snow
1006,0.77,0.8961038961038961,100,chance_of_snow
1007,2.47,0.9090909090909092,100,chance_of_snow
1008,0.68,0.974025974025974,84,chance_of_snow
1009,0.68,0.9350649350649352,63,chance_of_snow
1010,1.28,0.8571428571428572,100,chance_of_snow
1011,1.11,0.8701298701298701,97,chance_of_snow
1012,0.0,0.8831168831168832,81,chance_of_snow
1013,1.28,0.8571428571428572,99,chance_of_snow
1014,8.58,0.9350649350649352,100,chance_of_snow
1015,1.62,0.948051948051948,71,chance_of_snow
1016,0.68,0.9350649350649352,100,chance_of_snow
1017,0.77,0.8961038961038961,100,chance_of_snow
1018,1.79,0.8961038961038961,86,chance_of_snow
1019,0.09,0.8701298701298701,100,chance_of_snow
1020,0.43,0.9870129870129868,92,chance_of_snow
1021,8.58,0.9090909090909092,100,chance_of_snow
1022,1.28,0.8961038961038961,95,chance_of_snow
1023,4.25,0.9870129870129868,100,chance_of_snow
1024,1.79,0.9870129870129868,100,chance_of_snow
1025,4.0,0.8051948051948052,87,chance_of_snow
1026,0.68,0.974025974025974,100,chance_of_snow
1027,0.94,0.7272727272727273,100,chance_of_snow
1028,0.09,0.6883116883116884,100,chance_of_snow
1029,0.51,0.7532467532467533,54,chance_of_snow
1030,1.87,0.5974025974025974,79,chance_of_snow
1031,2.04,0.9350649350649352,88,chance_of_snow
1032,1.79,0.8051948051948052,100,chance_of_snow
1033,4.59,0.9350649350649352,100,chance_of_snow
1034,0.77,0.8571428571428572,100,chance_of_snow
1035,3.23,0.6753246753246753,86,chance_of_snow
1036,1.79,0.6623376623376624,100,chance_of_snow
1037,1.7,0.948051948051948,78,chance_of_snow
1038,3.49,0.9090909090909092,100,chance_of_snow
1039,0.43,0.9090909090909092,97,chance_of_snow
1040,0.09,0.6103896103896105,89,chance_of_snow
1041,2.47,0.9350649350649352,80,chance_of_snow
1042,1.79,0.6233766233766234,82,chance_of_snow
1043,0.09,0.6753246753246753,100,chance_of_snow
1044,1.53,0.9610389610389608,100,chance_of_snow
1045,2.3,0.7922077922077921,100,chance_of_snow
1046,1.53,0.9610389610389608,100,chance_of_snow
1047,6.29,0.974025974025974,100,chance_of_snow
1048,0.77,0.8181818181818181,82,chance_of_snow
1049,1.28,0.5844155844155845,78,chance_of_snow
1050,4.0,0.948051948051948,98,chance_of_snow
1051,2.3,0.8051948051948052,100,chance_of_snow
1052,3.57,0.974025974025974,100,chance_of_snow
1053,1.7,0.922077922077922,82,chance_of_snow
1054,8.58,0.9350649350649352,100,chance_of_snow
1055,2.47,0.922077922077922,93,chance_of_snow
1056,0.0,0.7792207792207793,95,chance_of_snow
1057,0.0,0.7662337662337662,100,chance_of_snow
1058,4.51,0.8311688311688312,77,chance_of_snow
1059,2.47,0.948051948051948,100,chance_of_snow
1060,3.15,0.9870129870129868,100,chance_of_snow
1061,3.49,0.8701298701298701,100,chance_of_snow
1062,1.11,0.7142857142857142,100,chance_of_snow
1063,3.57,0.974025974025974,96,chance_of_snow
1064,3.15,0.974025974025974,100,chance_of_snow
1065,1.02,0.9090909090909092,92,chance_of_snow
1066,6.29,0.974025974025974,100,chance_of_snow
1067,1.11,0.6623376623376624,100,chance_of_snow
1068,0.68,0.8441558441558441,97,chance_of_snow
1069,0.77,0.3246753246753247,94,chance_of_snow
1070,0.0,0.7142857142857142,91,chance_of_snow
1071,3.91,0.8961038961038961,94,chance_of_snow
1072,2.3,0.974025974025974,100,chance_of_snow
1073,2.47,0.9350649350649352,95,chance_of_snow
1074,4.0,0.9350649350649352,92,chance_of_snow
1075,1.79,0.8181818181818181,94,chance_of_snow
1076,0.85,0.7792207792207793,79,chance_of_snow
1077,1.7,0.922077922077922,100,chance_of_snow
1078,0.17,0.7922077922077921,78,chance_of_snow
1079,1.28,0.6103896103896105,76,chance_of_snow
1080,0.17,0.7662337662337662,100,chance_of_snow
1081,1.62,0.9610389610389608,100,chance_of_snow
1082,1.79,0.9350649350649352,93,chance_of_snow
1083,4.59,0.9350649350649352,100,chance_of_snow
1084,18.79,0.9610389610389608,73,chance_of_snow
1085,1.28,0.8311688311688312,100,chance_of_snow
1086,1.96,0.8311688311688312,100,chance_of_snow
1087,0.0,0.7792207792207793,100,chance_of_snow
1088,0.43,0.8181818181818181,100,chance_of_snow
1089,1.02,0.8051948051948052,100,chance_of_snow
1090,4.51,0.8701298701298701,76,chance_of_snow
1091,2.47,0.8701298701298701,100,chance_of_snow
1092,1.7,0.7922077922077921,65,chance_of_snow
1093,1.87,0.8311688311688312,100,chance_of_snow
1094,0.0,0.7272727272727273,98,chance_of_snow
1095,3.91,0.9090909090909092,93,chance_of_snow
1096,0.34,0.6753246753246753,97,chance_of_snow
1097,1.36,0.7792207792207793,100,chance_of_snow
1098,3.57,0.974025974025974,100,chance_of_snow
1099,3.57,0.9610389610389608,100,chance_of_snow
1100,1.28,0.8831168831168832,83,chance_of_snow
1101,18.79,0.922077922077922,63,chance_of_snow
1102,3.57,0.9870129870129868,100,chance_of_snow
1103,2.38,0.922077922077922,100,chance_of_snow
1104,0.0,0.5714285714285714,73,chance_of_snow
1105,1.7,0.7402597402597402,70,chance_of_snow
1106,3.91,0.8571428571428572,76,chance_of_snow
1107,0.77,0.6493506493506493,57,chance_of_snow
1108,1.96,0.8831168831168832,89,chance_of_snow
1109,1.7,0.948051948051948,98,chance_of_snow
1110,1.7,0.7792207792207793,90,chance_of_snow
1111,0.0,0.6363636363636365,77,chance_of_snow
1112,0.0,0.7922077922077921,100,chance_of_snow
1113,0.51,0.4415584415584415,84,chance_of_snow
1114,2.89,0.922077922077922,100,chance_of_snow
1115,4.25,0.9090909090909092,86,chance_of_snow
1116,2.04,0.5844155844155845,100,chance_of_snow
1117,1.62,0.974025974025974,95,chance_of_snow
1118,0.0,0.8311688311688312,100,chance_of_snow
1119,0.43,0.7142857142857142,100,chance_of_snow
1120,18.79,0.9610389610389608,81,chance_of_snow
1121,0.09,0.8961038961038961,77,chance_of_snow
1122,3.57,0.974025974025974,90,chance_of_snow
1123,6.29,0.974025974025974,99,chance_of_snow
1124,1.53,0.974025974025974,100,chance_of_snow
1125,3.23,0.7272727272727273,100,chance_of_snow
1126,3.15,0.974025974025974,100,chance_of_snow
1127,18.79,0.9870129870129868,99,chance_of_snow
1128,1.7,0.5714285714285714,39,chance_of_snow
1129,0.09,0.8701298701298701,87,chance_of_snow
1130,1.79,0.9610389610389608,80,chance_of_snow
1131,4.59,0.9870129870129868,100,chance_of_snow
1132,0.17,0.7922077922077921,100,chance_of_snow
1133,1.7,0.8311688311688312,100,chance_of_snow
1134,1.02,0.6623376623376624,52,chance_of_snow
1135,1.28,0.8701298701298701,94,chance_of_snow
1136,0.77,0.8571428571428572,100,chance_of_snow
1137,0.09,0.8701298701298701,99,chance_of_snow
1138,0.17,0.8181818181818181,56,chance_of_snow
1139,5.36,0.948051948051948,75,chance_of_snow
1140,18.79,0.948051948051948,79,chance_of_snow
1141,1.45,0.948051948051948,100,chance_of_snow
1142,0.09,0.5584415584415585,100,chance_of_snow
1143,2.04,0.948051948051948,78,chance_of_snow
1144,0.43,1.0,100,chance_of_snow
1145,5.36,0.8961038961038961,61,chance_of_snow
1146,0.0,0.6623376623376624,83,chance_of_snow
1147,2.47,0.8311688311688312,100,chance_of_snow
1148,1.87,0.8311688311688312,100,chance_of_snow
1149,0.0,0.6883116883116884,87,chance_of_snow
1150,0.26,0.9870129870129868,100,chance_of_snow
1151,13.35,0.5324675324675325,52,chance_of_snow
1152,1.7,0.948051948051948,97,chance_of_snow
1153,1.96,0.9350649350649352,100,chance_of_snow
1154,0.26,0.8961038961038961,81,chance_of_snow
1155,0.17,0.8051948051948052,82,chance_of_snow
1156,13.35,0.5324675324675325,72,chance_of_snow
1157,1.96,0.8571428571428572,96,chance_of_snow
1158,0.34,0.6363636363636365,97,chance_of_snow
1159,4.51,0.6363636363636365,94,chance_of_snow
1160,1.53,0.922077922077922,100,chance_of_snow
1161,0.77,0.8701298701298701,100,chance_of_snow
1162,0.0,0.5584415584415585,88,chance_of_snow
1163,4.51,0.948051948051948,75,chance_of_snow
1164,1.87,0.7662337662337662,100,chance_of_snow
1165,7.57,0.7012987012987013,80,chance_of_snow
1166,0.0,0.5714285714285714,90,chance_of_snow
1167,4.25,0.8831168831168832,84,chance_of_snow
1168,0.68,0.8701298701298701,96,chance_of_snow
1169,1.7,0.6103896103896105,84,chance_of_snow
1170,1.62,0.7792207792207793,100,chance_of_snow
1171,0.0,0.5714285714285714,21,chance_of_snow
1172,1.79,0.7532467532467533,100,chance_of_snow
1173,7.74,0.7272727272727273,100,chance_of_snow
1174,2.04,0.5454545454545454,75,chance_of_snow
1175,0.0,0.8831168831168832,62,chance_of_snow
1176,1.11,0.7922077922077921,100,chance_of_snow
1177,0.0,0.8831168831168832,43,chance_of_snow
1178,0.0,0.6233766233766234,62,chance_of_snow
1179,0.43,0.8961038961038961,71,chance_of_snow
1180,2.47,0.9350649350649352,100,chance_of_snow
1181,0.85,0.9090909090909092,100,chance_of_snow
1182,6.55,0.9610389610389608,100,chance_of_snow
1183,18.79,0.974025974025974,86,chance_of_snow
1184,0.51,0.5844155844155845,84,chance_of_snow
1185,2.64,0.8311688311688312,100,chance_of_snow
1186,3.57,0.974025974025974,100,chance_of_snow
1187,0.68,0.974025974025974,100,chance_of_snow
1188,0.43,0.9350649350649352,100,chance_of_snow
1189,3.57,0.9610389610389608,97,chance_of_snow
1190,0.09,0.7142857142857142,77,chance_of_snow
1191,0.17,0.7662337662337662,100,chance_of_snow
1192,8.58,0.8181818181818181,100,chance_of_snow
1193,0.0,0.8181818181818181,100,chance_of_snow
1194,0.34,0.6363636363636365,98,chance_of_snow
1195,3.49,0.8701298701298701,100,chance_of_snow
1196,0.68,0.9870129870129868,91,chance_of_snow
1197,0.0,0.6103896103896105,49,chance_of_snow
1198,2.04,0.5844155844155845,82,chance_of_snow
1199,3.15,0.9090909090909092,100,chance_of_snow
1200,1.36,0.7402597402597402,100,chance_of_snow
1201,2.38,0.8571428571428572,100,chance_of_snow
1202,3.91,0.6753246753246753,85,chance_of_snow
1203,0.17,0.8311688311688312,100,chance_of_snow
1204,0.85,0.922077922077922,100,chance_of_snow
1205,18.79,0.9610389610389608,83,chance_of_snow
1206,0.26,0.5974025974025974,28,chance_of_snow
1207,1.62,0.9610389610389608,100,chance_of_snow
1208,0.17,0.7662337662337662,74,chance_of_snow
1209,1.02,0.9610389610389608,100,chance_of_snow
1210,5.36,0.922077922077922,68,chance_of_snow
1211,0.85,0.948051948051948,98,chance_of_snow
1212,3.49,0.8961038961038961,100,chance_of_snow
1213,0.68,0.9870129870129868,98,chance_of_snow
1214,0.0,0.6363636363636365,70,chance_of_snow
1215,0.09,0.6623376623376624,99,chance_of_snow
1216,0.0,0.7272727272727273,100,chance_of_snow
1217,0.43,0.9090909090909092,99,chance_of_snow
1218,2.3,0.8051948051948052,100,chance_of_snow
1219,7.57,0.7402597402597402,86,chance_of_snow
1220,1.62,0.9610389610389608,86,chance_of_snow
1221,1.87,0.8701298701298701,100,chance_of_snow
1222,4.59,0.9870129870129868,100,chance_of_snow
1223,3.15,0.8831168831168832,100,chance_of_snow
1224,0.17,0.8701298701298701,99,chance_of_snow
1225,6.29,0.9610389610389608,100,chance_of_snow
1226,0.0,0.7142857142857142,95,chance_of_snow
1227,0.09,0.6623376623376624,96,chance_of_snow
1228,3.15,0.974025974025974,100,chance_of_snow
1229,2.47,0.9610389610389608,89,chance_of_snow
1230,0.68,0.9610389610389608,99,chance_of_snow
